Acanthorhynchus tenuirostris,10.44,B,2.0,2,2,no
Accipiter brevipes,186.48,B,4.0,4,4,yes
Accipiter cooperii,429.67,B,3.32520325203,3,5,no
Accipiter gentilis,866.04,B,3.33333333333,3,4,no
Accipiter nisus,220.79,B,3.0,3,3,no
Accipiter striatus,130.59,B,3.41025641026,3,5,yes
Accipiter tachiro,381.0,B,3.0,3,3,no
Accipiter trivirgatus,265.04,B,3.0,3,3,no
Aceros corrugatus,1590.0,B,2.0,2,2,no
Acinonyx jubatus,49259.3066667,M,3.0,3,3,no
Acrantophis dumerili,2972.0,R,3.0,3,3,no
Acrantophis madagascariensis,13335.0,R,3.0,3,3,no
Acris blanchardi,3.8,A,3.0,3,3,yes
Acrocephalus baeticatus,10.2,B,2.0,2,2,no
Aechmophorus occidentalis,1136.95,B,4.0,4,4,yes
Aegithina lafresnayei,11.96,B,2.0,2,2,no
Aegolius acadicus,100.69,B,3.33333333333,3,5,yes
Aegolius funereus,137.18,B,3.375,3,5,yes
Aepyceros melampus,52463.9233333,M,2.0,2,2,no
Aethia cristatella,259.36,B,4.33333333333,3,6,yes
Aethia psittacula,269.98,B,3.8,3,4,yes
Agapornis roseicollis,53.83,B,2.0,2,2,no
Agelaius phoeniceus,50.78,B,2.5,2,3,yes
Agkistrodon piscivorus,3334.0,R,3.5,3,4,yes
Aix sponsa,657.59,B,2.0,2,2,no
Akodon paranaensis,31.32,M,2.0,2,2,no
Alcedo atthis,31.09,B,4.0,4,4,yes
Alcelaphus buselaphus,165313.13,M,2.0,2,2,no
Alectoris chukar,502.1,B,2.5,2,3,yes
Alectroenas madagascariensis,173.0,B,2.0,2,2,no
Alectura lathami,2333.06,B,2.0,2,2,no
Alle alle,180.73,B,3.0,3,3,no
Alligator mississippiensis,319890.0,R,3.72727272727,3,4,yes
Alophoixus pallidus,46.0,B,2.0,2,2,no
Alopochen aegyptiaca,1873.0,B,2.0,2,2,no
Alouatta belzebul,6245.97,M,2.0,2,2,no
Alouatta caraya,5676.47333333,M,2.0,2,2,no
Alouatta palliata,6810.64666667,M,2.0,2,2,no
Amandava subflava,7.44,B,2.0,2,2,no
Amaurornis phoenicurus,180.0,B,3.0,3,3,yes
Amazilia brevirostris,4.3,B,2.0,2,2,no
Amazilia versicolor,4.1,B,2.0,2,2,no
Amazona aestiva,451.0,B,2.0,2,2,no
Amazona autumnalis,416.0,B,2.0,2,2,no
Amazona brasiliensis,327.37,B,2.0,2,2,no
Amazona ochrocephala,476.94,B,2.0,2,2,no
Amazona ventralis,214.0,B,2.0,2,2,no
Amazona viridigenalis,316.0,B,2.0,2,2,no
Amblyospiza albifrons,41.59,B,2.0,2,2,no
Ambystoma laterale,33.6824648564,A,3.0,3,3,yes
Ambystoma maculatum,24.0,A,3.0,3,3,yes
Ambystoma tigrinum,79.0,A,4.0,4,4,yes
Ametrida centurio,10.5133333333,M,2.0,2,2,no
Ammodramus leconteii,13.0,B,2.0,2,2,no
Ammospermophilus harrisii,125.19,M,2.0,2,2,no
Ammospermophilus leucurus,103.863333333,M,2.0,2,2,no
Ampeliceps coronatus,87.87,B,2.0,2,2,no
Anas acuta,944.62,B,2.5,2,3,yes
Anas americana,754.61,B,2.5,2,3,yes
Anas capensis,402.0,B,2.0,2,2,no
Anas clypeata,612.56,B,2.0,2,2,no
Anas crecca,341.89,B,2.5,2,3,yes
Anas penelope,770.03,B,2.0,2,2,no
Anas platyrhynchos,843.42,B,2.5,2,3,yes
Anas strepera,915.58,B,2.0,2,2,no
Anastomus lamelligerus,1081.0,B,3.0,3,3,yes
Anaxyrus americanus,118.7,A,3.0,3,3,no
Anaxyrus boreas,31.8989128274,A,3.5,3,4,yes
Andropadus importunus,27.4,B,2.0,2,2,no
Anguis fragilis,80.0,R,3.0,3,3,yes
Anhima cornuta,3150.0,B,2.0,2,2,no
Anodorhynchus hyacinthinus,1331.0,B,2.0,2,2,no
Anodorhynchus leari,939.99,B,2.0,2,2,no
Anolis carolinensis,9.0,R,3.0,3,3,yes
Anolis cuvieri,115.0,R,4.33333333333,4,5,yes
Anolis evermanni,10.0,R,3.5,3,4,yes
Anolis gundlachi,9.0,R,3.5,3,4,yes
Anolis sagrei,9.0,R,3.0,3,3,yes
Anolis scriptus,9.0,R,3.0,3,3,yes
Anolis stratulus,5.0,R,4.0,4,4,yes
Anorrhinus galeritus,1172.0,B,2.0,2,2,no
Anorrhinus tickelli,792.64,B,2.0,2,2,no
Anoura geoffroyi,14.9233333333,M,2.0,2,2,no
Anser albifrons,2506.39,B,2.0,2,2,no
Anser anser,3302.41,B,2.0,2,2,no
Anser brachyrhynchus,2642.04,B,2.0,2,2,no
Anser cygnoides,3511.94,B,2.0,2,2,no
Anser indicus,2212.55,B,2.0,2,2,no
Anseranas semipalmata,2393.4,B,2.0,2,2,no
Anthornis melanura,26.91,B,2.0,2,2,no
Anthracoceros albirostris,892.89,B,2.0,2,2,no
Anthracothorax nigricollis,7.0,B,2.0,2,2,no
Anthreptes collaris,6.98,B,2.0,2,2,no
Anthus rubescens,20.68,B,2.5,2,3,yes
Anthus spragueii,25.5,B,3.0,3,3,yes
Antidorcas marsupialis,32757.08,M,2.0,2,2,no
Antilocapra americana,46810.9766667,M,2.0,2,2,no
Antilophia galeata,21.48,B,2.0,2,2,no
Antrozous pallidus,21.7466666667,M,2.0,2,2,no
Aphelocoma californica,85.74,B,3.0,2,4,yes
Aplonis panayensis,56.2,B,2.0,2,2,no
Aptenodytes forsteri,33569.33,B,3.81818181818,3,4,no
Aptenodytes patagonicus,11731.07,B,3.6,3,4,yes
Aquila chrysaetos,4247.97,B,3.44827586207,3,5,no
Aquila verreauxii,4195.0,B,3.0,3,3,no
Ara ararauna,1125.0,B,2.0,2,2,no
Ara chloropterus,1214.0,B,2.0,2,2,no
Ara glaucogularis,783.99,B,2.0,2,2,no
Ara militaris,1134.0,B,2.0,2,2,no
Ara severus,343.0,B,2.0,2,2,no
Aramides cajanea,397.0,B,2.0,2,2,no
Aratinga auricapillus,130.0,B,2.0,2,2,no
Aratinga canicularis,85.0,B,2.0,2,2,no
Aratinga chloroptera,146.0,B,2.0,2,2,no
Aratinga euops,139.26,B,2.0,2,2,no
Aratinga mitrata,249.0,B,2.0,2,2,no
Aratinga wagleri,194.0,B,2.0,2,2,no
Archilochus alexandri,3.39,B,2.0,2,2,no
Archilochus colubris,3.09,B,2.0,2,2,no
Ardea cinerea,1443.0,B,3.83333333333,3,4,yes
Ardea herodias,2523.41,B,3.8,3,5,no
Arenaria interpres,135.98,B,3.0,3,3,yes
Arenaria melanocephala,126.21,B,2.5,2,3,yes
Arremon flavirostris,26.13,B,2.0,2,2,no
Artibeus concolor,19.5333333333,M,2.0,2,2,no
Artibeus jamaicensis,42.4666666667,M,2.0,2,2,no
Artibeus lituratus,59.7133333333,M,2.0,2,2,no
Artibeus planirostris,47.0,M,2.0,2,2,no
Asio flammeus,322.61,B,3.4358974359,3,5,yes
Asio otus,296.57,B,3.23684210526,3,5,yes
Aspidoscelis tigris,79.0,R,3.0,3,3,no
Ateles belzebuth,6137.47333333,M,2.0,2,2,no
Ateles chamek,6727.96666667,M,2.0,2,2,no
Ateles geoffroyi,6825.78,M,2.0,2,2,no
Ateles paniscus,8435.76666667,M,2.0,2,2,no
Athene cunicularia,150.61,B,3.5,3,5,yes
Athene noctua,168.92,B,3.0,3,3,yes
Atherurus africanus,2563.21666667,M,2.0,2,2,no
Attila phoenicurus,32.3,B,2.0,2,2,no
Attila rufus,42.6,B,2.0,2,2,no
Auriparus flaviceps,6.8,B,2.0,2,2,no
Aythya affinis,819.45,B,3.0,2,4,yes
Aythya collaris,704.55,B,2.5,2,3,yes
Aythya ferina,822.99,B,2.0,2,2,no
Aythya marila,1005.37,B,2.5,2,3,yes
Baeolophus atricristatus,17.5,B,2.0,2,2,no
Baeolophus bicolor,21.6,B,3.0,3,3,yes
Baeolophus inornatus,15.87,B,2.5,2,3,yes
Baryphthengus ruficapillus,141.65,B,2.0,2,2,no
Basileuterus culicivorus,10.5,B,2.0,2,2,no
Basileuterus flaveolus,13.19,B,2.0,2,2,no
Bassaricyon gabbii,1250.0,M,2.0,2,2,no
Bassariscus astutus,1053.29333333,M,3.5,3,4,yes
Boa constrictor,35318.0,R,3.0,3,3,no
Bombycilla cedrorum,31.58,B,2.5,2,3,yes
Bombycilla garrulus,54.41,B,2.0,2,2,no
Bonasa umbellus,530.91,B,3.0,2,4,no
Botaurus lentiginosus,706.0,B,3.90909090909,3,4,no
Bothrops asper,7499.0,R,3.0,3,3,no
Brachyramphus marmoratus,220.0,B,4.0,3,5,yes
Brachyteles arachnoides,11545.73,M,2.0,2,2,no
Brachyteles hypoxanthus,13499.88,M,2.0,2,2,no
Branta bernicla,1277.91,B,3.0,2,4,yes
Branta canadensis,2811.68,B,3.5,2,4,yes
Branta leucopsis,1683.97,B,2.0,2,2,no
Brotogeris chiriri,61.6,B,2.0,2,2,no
Brotogeris tirica,63.0,B,2.0,2,2,no
Brotogeris versicolurus,71.53,B,2.0,2,2,no
Bubo bubo,2668.51,B,3.8,3,4,no
Bubo lacteus,2114.94,B,3.0,3,3,no
Bubo virginianus,1575.7,B,3.44086021505,3,5,no
Bubulcus ibis,365.95,B,3.66666666667,3,4,yes
Bucephala albeola,397.46,B,3.0,3,3,yes
Bucephala clangula,918.56,B,3.0,3,3,yes
Buceros bicornis,2790.79,B,2.0,2,2,no
Buceros rhinoceros,2371.58,B,2.0,2,2,no
Buphagus africanus,58.5,B,3.0,3,3,no
Buteo albicaudatus,885.0,B,3.5,3,4,yes
Buteo albonotatus,745.92,B,3.16666666667,3,4,yes
Buteo brachyurus,496.01,B,3.33333333333,3,4,yes
Buteo buteo,759.1,B,3.28571428571,3,4,no
Buteo jamaicensis,1101.16,B,3.55454545455,3,5,no
Buteo lagopus,949.76,B,3.52380952381,3,5,yes
Buteo lineatus,603.72,B,3.48387096774,3,5,no
Buteo platypterus,453.65,B,3.59183673469,3,5,no
Buteo polyosoma,782.61,B,3.0,3,3,no
Buteo regalis,1437.18,B,3.5,3,5,yes
Buteo swainsoni,946.61,B,3.51724137931,3,5,yes
Buteogallus anthracinus,975.09,B,3.3,2,4,no
Buteogallus urubitinga,1152.87,B,3.0,3,3,no
Butorides virescens,201.5,B,3.75,3,4,yes
Cacatua galerita,720.43,B,2.0,2,2,no
Cairina moschata,2415.78,B,2.0,2,2,no
Calamospiza melanocorys,37.6,B,2.0,2,2,no
Calandrella cinerea,23.7,B,2.0,2,2,no
Calcarius lapponicus,27.84,B,2.5,2,3,yes
Calcarius mccownii,25.68,B,2.0,2,2,no
Calcarius ornatus,20.3,B,2.0,2,2,no
Calcarius pictus,26.66,B,2.0,2,2,no
Calidris alba,51.71,B,3.0,3,3,yes
Calidris alpina,51.89,B,3.75,3,4,yes
Calidris canutus,141.87,B,3.5,3,4,yes
Calidris maritima,65.1,B,2.5,2,3,yes
Calidris mauri,27.82,B,3.0,3,3,yes
Calidris melanotos,79.73,B,3.0,3,3,yes
Calidris minuta,21.1,B,3.0,3,3,yes
Calidris minutilla,22.88,B,3.66666666667,3,4,yes
Callicebus coimbrai,1011.32,M,2.0,2,2,no
Callicebus melanochir,1370.0,M,2.0,2,2,no
Callicebus nigrifrons,1011.32,M,2.0,2,2,no
Callipepla californica,165.7,B,2.0,2,2,no
Callipepla gambelii,165.95,B,2.5,2,3,yes
Callithrix aurita,372.066666667,M,2.0,2,2,no
Callithrix flaviceps,363.323333333,M,2.0,2,2,no
Callithrix geoffroyi,342.0,M,2.0,2,2,no
Callithrix jacchus,291.07,M,2.0,2,2,no
Callithrix kuhlii,363.996666667,M,2.0,2,2,no
Callithrix penicillata,340.66,M,2.0,2,2,no
Callocephalon fimbriatum,256.0,B,2.0,2,2,no
Callosciurus erythraeus,282.076666667,M,2.0,2,2,no
Callosciurus inornatus,325.0,M,2.0,2,2,no
Callosciurus notatus,205.663333333,M,2.0,2,2,no
Calocitta colliei,234.0,B,2.0,2,2,no
Caluromys derbianus,317.906666667,M,2.0,2,2,no
Caluromys lanatus,342.443333333,M,2.0,2,2,no
Caluromys philander,240.573333333,M,2.0,2,2,no
Calypte anna,4.24,B,2.0,2,2,no
Calypte costae,3.09,B,2.0,2,2,no
Campephilus principalis,516.0,B,2.0,2,2,no
Camptostoma obsoletum,8.1,B,2.0,2,2,no
Campylorhynchus brunneicapillus,38.9,B,2.5,2,3,yes
Canis latrans,12465.1433333,M,3.46153846154,2,5,no
Canis lupus,32979.9466667,M,3.34375,3,5,yes
Canis mesomelas,8359.10666667,M,2.5,2,3,no
Caracal caracal,12571.43,M,3.0,3,3,no
Caracara cheriway,1078.62,B,3.14285714286,3,4,yes
Caracara plancus,1078.62,B,2.5,2,3,no
Cardinalis cardinalis,42.64,B,2.5,2,3,yes
Cardioderma cor,26.83,M,3.0,3,3,no
Carduelis cannabina,19.53,B,2.0,2,2,no
Carduelis carduelis,16.0,B,2.0,2,2,no
Carduelis chloris,26.0,B,2.0,2,2,no
Carduelis psaltria,8.77,B,2.0,2,2,no
Carollia brevicauda,14.65,M,2.0,2,2,no
Carollia castanea,13.1566666667,M,2.0,2,2,no
Carollia perspicillata,18.7766666667,M,2.0,2,2,no
Carollia sowelli,16.5,M,2.0,2,2,no
Carollia subrufa,15.71,M,2.0,2,2,no
Carpodacus mexicanus,21.4,B,2.0,2,2,no
Carpodacus purpureus,23.3,B,2.0,2,2,no
Carpornis cucullata,74.19,B,2.0,2,2,no
Carpornis melanocephala,64.19,B,2.0,2,2,no
Casiornis rufus,24.8,B,2.0,2,2,no
Castor canadensis,19348.1366667,M,2.0,2,2,no
Casuarius casuarius,44000.0,B,2.0,2,2,no
Casuarius unappendiculatus,46073.85,B,2.0,2,2,no
Cathartes aura,1518.24,B,3.38235294118,2,5,yes
Cathartes burrovianus,935.0,B,2.0,2,2,no
Catharus fuscescens,31.9,B,2.5,2,3,yes
Catharus guttatus,30.1,B,2.5,2,3,yes
Catharus ustulatus,30.3,B,2.5,2,3,yes
Celeus flavescens,139.0,B,2.0,2,2,no
Centrocercus urophasianus,1902.46,B,2.0,2,2,no
Cephalophus dorsalis,20000.0,M,2.0,2,2,no
Cephalophus natalensis,12241.4933333,M,2.0,2,2,no
Cephalophus nigrifrons,14258.7266667,M,2.0,2,2,no
Cephalophus silvicultor,65268.9766667,M,2.0,2,2,no
Cephalopterus penduliger,338.0,B,2.0,2,2,no
Cepphus columba,530.0,B,4.09090909091,4,5,yes
Cepphus grylle,378.0,B,4.0,4,4,yes
Cerastes cerastes,372.0,R,3.0,3,3,no
Ceratotherium simum,2498641.91333,M,2.0,2,2,no
Cercocebus galeritus,7330.89333333,M,2.0,2,2,no
Cercopithecus ascanius,3543.41333333,M,2.0,2,2,no
Cercopithecus cephus,3456.62,M,2.0,2,2,no
Cercopithecus erythrotis,3474.43666667,M,2.0,2,2,no
Cercopithecus mitis,5027.09666667,M,2.0,2,2,no
Cercopithecus mona,4056.16666667,M,2.0,2,2,no
Cercopithecus neglectus,5374.83666667,M,2.0,2,2,no
Cercopithecus nictitans,5440.08333333,M,2.0,2,2,no
Cercopithecus petaurista,3082.88333333,M,2.0,2,2,no
Cerdocyon thous,5573.88,M,2.0,2,2,no
Cerorhinca monocerata,482.24,B,4.0,4,4,yes
Certhia americana,8.1,B,2.0,2,2,no
Cervus elaphus,215294.326667,M,2.0,2,2,no
Chaetodipus penicillatus,15.82,M,2.0,2,2,no
Chalcophaps indica,136.54,B,2.0,2,2,no
Chamaea fasciata,14.73,B,2.0,2,2,no
Chamaepetes goudotii,727.67,B,2.0,2,2,no
Chamaesaura anguina,15.0,R,3.0,3,3,yes
Charadrius hiaticula,64.04,B,3.0,3,3,yes
Charadrius semipalmatus,46.74,B,3.0,3,3,yes
Charadrius vociferus,96.44,B,2.0,2,2,no
Cheirogaleus major,448.006666667,M,2.0,2,2,no
Cheirogaleus medius,191.586666667,M,2.0,2,2,no
Chelonoidis denticulata,78343.0,R,2.0,2,2,no
Chelydra serpentina,34995.0,R,4.0,4,4,yes
Chen caerulescens,2636.15,B,2.0,2,2,no
Chen canagica,2136.49,B,2.0,2,2,no
Chenonetta jubata,807.46,B,2.0,2,2,no
Chionis albus,675.69,B,3.5,3,4,yes
Chiroxiphia caudata,25.6,B,2.0,2,2,no
Chiroxiphia pareola,16.84,B,2.0,2,2,no
Chloephaga hybrida,2281.8,B,2.0,2,2,no
Chloephaga picta,2880.37,B,2.0,2,2,no
Chloephaga rubidiceps,2086.0,B,2.0,2,2,no
Chlorocebus aethiops,3960.33,M,2.0,2,2,no
Chlorocebus tantalus,4993.0,M,2.0,2,2,no
Chlorophanes spiza,19.0,B,2.0,2,2,no
Chlorophonia cyanea,14.0,B,2.0,2,2,no
Chrysococcyx lucidus,24.44,B,2.5,2,3,yes
Chrysocyon brachyurus,23291.6133333,M,3.0,2,4,no
Chrysolampis mosquitus,3.9,B,2.0,2,2,no
Chrysomus ruficapillus,32.0,B,2.0,2,2,no
Cinnyricinclus leucogaster,44.0,B,2.0,2,2,no
Circus aeruginosus,704.07,B,4.0,4,4,yes
Circus approximans,746.19,B,3.0,3,3,no
Circus cyaneus,392.98,B,3.44444444444,3,5,no
Cissopis leverianus,76.0,B,2.0,2,2,no
Cistothorus palustris,10.8,B,3.0,3,3,no
Civettictis civetta,12058.5166667,M,2.0,2,2,no
Clangula hyemalis,871.0,B,4.0,4,4,yes
Clytolaema rubricauda,7.9,B,2.0,2,2,no
Cnemotriccus fuscatus,13.6,B,2.0,2,2,no
Coccothraustes coccothraustes,56.63,B,2.0,2,2,no
Coccyzus americanus,64.0,B,3.0,3,3,yes
Coendou bicolor,4344.18,M,2.0,2,2,no
Coendou prehensilis,4212.05666667,M,2.0,2,2,no
Coereba flaveola,10.01,B,2.0,2,2,no
Colaptes auratus,131.46,B,2.5,2,3,yes
Colaptes campestris,158.0,B,2.0,2,2,no
Colaptes chrysoides,111.0,B,2.0,2,2,no
Colaptes melanochloros,127.27,B,2.0,2,2,no
Colinus virginianus,171.89,B,2.0,2,2,no
Colius colius,41.4,B,2.0,2,2,no
Colius striatus,51.1,B,2.0,2,2,no
Colobus guereza,10175.2933333,M,2.0,2,2,no
Colobus polykomos,9108.24666667,M,2.0,2,2,no
Colobus satanas,7508.42666667,M,2.0,2,2,no
Colonia colonus,18.3,B,2.0,2,2,no
Coluber constrictor,607.0,R,3.66666666667,3,4,no
Columba livia,354.2,B,2.0,2,2,no
Columba palumbus,490.0,B,2.0,2,2,no
Columba punicea,434.39,B,2.0,2,2,no
Columbina squammata,52.9,B,2.0,2,2,no
Columbina talpacoti,46.04,B,2.0,2,2,no
Conirostrum speciosum,8.8,B,2.0,2,2,no
Connochaetes taurinus,191539.546667,M,2.0,2,2,no
Conopias trivirgatus,24.36,B,2.0,2,2,no
Contopus cinereus,11.6,B,2.0,2,2,no
Contopus cooperi,32.1,B,3.0,3,3,yes
Contopus pertinax,27.2,B,3.0,3,3,yes
Contopus sordidulus,13.1,B,3.0,3,3,yes
Contopus virens,13.9,B,2.5,2,3,yes
Coracias caudatus,110.0,B,3.0,3,3,yes
Coracias garrulus,146.0,B,3.0,3,3,yes
Coracina melaschistos,43.0,B,2.0,2,2,no
Coracopsis nigra,186.24,B,2.0,2,2,no
Coracopsis vasa,525.0,B,2.0,2,2,no
Coragyps atratus,1881.69,B,3.25,2,5,yes
Coronella austriaca,67.0,R,4.0,4,4,yes
Coronella girondica,67.0,R,4.0,4,4,yes
Corvus albicollis,893.99,B,3.0,3,3,no
Corvus albus,524.0,B,3.0,2,4,yes
Corvus brachyrhynchos,448.76,B,3.42857142857,2,5,yes
Corvus caurinus,390.79,B,2.66666666667,2,3,no
Corvus corax,927.97,B,3.60606060606,2,5,yes
Corvus corone,570.0,B,2.75,2,3,no
Corvus frugilegus,452.1,B,3.0,3,3,no
Corvus hawaiiensis,518.82,B,3.5,2,5,yes
Corvus ossifragus,284.6,B,3.66666666667,2,5,yes
Corvus splendens,292.55,B,3.0,3,3,yes
Coryphospingus cucullatus,14.28,B,2.0,2,2,no
Coryphospingus pileatus,15.3,B,2.0,2,2,no
Corythaeola cristata,964.99,B,2.0,2,2,no
Corythaixoides concolor,258.0,B,2.0,2,2,no
Corythaixoides leucogaster,216.16,B,2.0,2,2,no
Cossypha caffra,28.5,B,2.0,2,2,no
Cracticus torquatus,82.88,B,3.0,3,3,yes
Cranioleuca pallida,11.5,B,2.0,2,2,no
Crax blumenbachii,3500.0,B,2.0,2,2,no
Crax daubentoni,2499.91,B,2.0,2,2,no
Crax rubra,4133.0,B,2.0,2,2,no
Cricetomys emini,1286.66333333,M,2.0,2,2,no
Cricetomys gambianus,1269.50666667,M,2.0,2,2,no
Crinifer piscator,370.0,B,2.0,2,2,no
Crocodylus niloticus,591562.0,R,3.5,3,4,yes
Crocuta crocuta,64620.68,M,3.0625,3,4,no
Crotalus atrox,6166.0,R,3.0,3,3,no
Crotalus cerastes,314.0,R,3.0,3,3,no
Crotalus oreganus,2143.0,R,3.5,3,4,yes
Crotalus totonacus,2884.0,R,3.0,3,3,no
Crotaphytus collaris,62.0,R,4.0,4,4,no
Crotophaga ani,110.09,B,2.0,2,2,no
Crotophaga major,148.25,B,2.0,2,2,no
Cryptoprocta ferox,9500.0,M,3.0,3,3,no
Cuculus canorus,111.36,B,3.5,3,4,yes
Cyanerpes cyaneus,14.0,B,2.0,2,2,no
Cyanocitta cristata,88.0,B,3.6,3,5,yes
Cyanocitta stelleri,128.0,B,3.0,2,4,yes
Cyanocorax caeruleus,272.0,B,2.0,2,2,no
Cyanocorax chrysops,166.0,B,2.0,2,2,no
Cyanocorax cristatellus,178.0,B,2.0,2,2,no
Cyanocorax cyanomelas,207.0,B,2.0,2,2,no
Cyanocorax cyanopogon,146.0,B,2.0,2,2,no
Cyanoramphus novaezelandiae,90.22,B,2.0,2,2,no
Cyclarhis gujanensis,28.8,B,2.0,2,2,no
Cygnus buccinator,11071.13,B,2.0,2,2,no
Cygnus columbianus,6377.96,B,2.5,2,3,yes
Cygnus melancoryphus,4711.68,B,2.0,2,2,no
Cygnus olor,10682.04,B,2.5,2,3,yes
Cynopterus brachyotis,32.84,M,2.0,2,2,no
Cynopterus sphinx,44.2233333333,M,2.0,2,2,no
Cypseloides niger,39.67,B,3.0,3,3,yes
Cyrtonyx montezumae,185.38,B,2.0,2,2,no
Daboia palaestinae,1694.0,R,3.0,3,3,yes
Dacnis cayana,13.0,B,2.0,2,2,no
Dacnis nigripes,14.0,B,2.0,2,2,no
Dama dama,55266.5366667,M,2.0,2,2,no
Daption capense,429.62,B,3.33333333333,3,4,yes
Dasyprocta azarae,2755.6,M,2.0,2,2,no
Dasyprocta fuliginosa,3500.01333333,M,2.0,2,2,no
Dasyprocta leporina,3016.67,M,2.0,2,2,no
Dasyprocta prymnolopha,2900.00333333,M,2.0,2,2,no
Dasyprocta punctata,2431.36666667,M,2.0,2,2,no
Dasypus novemcinctus,4050.93,M,2.0,2,2,no
Daubentonia madagascariensis,2660.45666667,M,2.0,2,2,no
Dendroaspis polylepis,8222.0,R,3.0,3,3,no
Dendrocitta formosae,102.74,B,3.0,3,3,yes
Dendrocopos major,74.94,B,2.85714285714,2,3,no
Dendrocygna arborea,1150.0,B,2.0,2,2,no
Dendrocygna autumnalis,755.3,B,2.5,2,3,yes
Dendrocygna bicolor,756.37,B,2.0,2,2,no
Dendrocygna viduata,689.99,B,2.0,2,2,no
Dendroica castanea,11.8,B,3.0,3,3,yes
Dendroica fusca,9.74,B,3.0,3,3,yes
Dendroica petechia,10.22,B,2.0,2,2,no
Deroptyus accipitrinus,246.0,B,2.0,2,2,no
Desmodillus auricularis,54.3366666667,M,2.0,2,2,no
Desmodus rotundus,32.4566666667,M,3.0,3,3,no
Dicaeum chrysorrheum,9.0,B,2.0,2,2,no
Didelphis albiventris,991.49,M,2.0,2,2,no
Didelphis aurita,1126.62333333,M,2.0,2,2,no
Didelphis marsupialis,1125.30333333,M,2.0,2,2,no
Didelphis virginiana,2369.18666667,M,3.16666666667,2,4,yes
Diomedea exulans,6961.29,B,3.42857142857,2,4,yes
Diopsittaca nobilis,150.91,B,2.0,2,2,no
Dipodomys californicus,84.97,M,2.0,2,2,no
Dipodomys spectabilis,128.496666667,M,4.0,4,4,no
Dipodomys stephensi,68.9133333333,M,2.0,2,2,no
Dipsosaurus dorsalis,160.0,R,2.0,2,2,no
Dolichonyx oryzivorus,31.46,B,2.0,2,2,no
Dolichophis caspius,1199.0,R,4.0,4,4,yes
Drymarchon melanurus,1828.0,R,4.0,4,4,no
Dryocopus lineatus,183.19,B,2.0,2,2,no
Ducula aenea,545.0,B,2.0,2,2,no
Ducula badia,485.99,B,2.0,2,2,no
Ducula bicolor,440.01,B,2.0,2,2,no
Ducula poliocephala,555.0,B,2.0,2,2,no
Dumetella carolinensis,35.3,B,2.0,2,2,no
Egretta caerulea,338.61,B,3.88888888889,3,4,no
Egretta garzetta,312.0,B,3.0,3,3,yes
Egretta novaehollandiae,558.64,B,3.0,3,3,yes
Egretta rufescens,614.0,B,3.73333333333,3,4,yes
Egretta sacra,502.0,B,3.0,3,3,no
Egretta thula,371.0,B,3.94117647059,3,4,no
Egretta tricolor,372.3,B,3.90909090909,3,4,yes
Eidolon dupreanum,292.11,M,2.0,2,2,no
Eidolon helvum,253.306666667,M,2.0,2,2,no
Eira barbara,4061.67333333,M,2.5,2,3,no
Elaenia chiriquensis,15.4,B,2.0,2,2,no
Elaenia cristata,18.2,B,2.0,2,2,no
Elaenia parvirostris,13.8,B,2.0,2,2,no
Elaenia spectabilis,27.3,B,2.0,2,2,no
Elanoides forficatus,416.24,B,3.75,3,5,yes
Elanus caeruleus,259.76,B,3.0,3,3,no
Elanus leucurus,346.0,B,4.0,3,5,yes
Elaphe dione,117.0,R,4.0,4,4,yes
Elephas maximus,3168278.11333,M,2.0,2,2,no
Eleutherodactylus coqui,7.01233176708,A,4.0,3,5,yes
Eleutherodactylus eneidae,2.7118030496,A,3.0,3,3,yes
Eleutherodactylus hedricki,3.53908218703,A,3.0,3,3,yes
